order_name,id_reversa,reverse_type,data_compra,data_entrega,data_reversa,dias_compra_ate_reversa,mes_compra,tipo,bucket
IN-2668668,b05cfdcb-ce15-40b5-84f6-f623d6121150,Troca,2025-08-05,2025-08-09,2025-08-12,7,2025-08,Troca,0–7d
IN-2775024,aa2522b8-f6e4-4bfa-ba0f-f0ff941bc8fe,Troca,2025-08-31,2025-09-08,2025-09-07,7,2025-08,Troca,0–7d
IN-2832795,b804a8ef-6b7d-4502-8683-a4994506f77e,Troca,2025-09-14,2025-09-19,2025-09-21,7,2025-09,Troca,0–7d
IN-3209009-SN,f41b6055-5f4f-4a3d-884e-401409a0412c,Troca,2025-11-25,2025-12-01,2025-12-02,7,2025-11,Troca,0–7d
IN-3366437,846db141-4fec-44a8-a1c1-f2a61698b101,Troca,2025-12-10,2025-12-16,2025-12-17,7,2025-12,Troca,0–7d
IN-3577140-SN,5bd768f0-7520-4c31-aa2d-fa9bca04d9df,Troca,2026-01-26,2026-01-30,2026-02-02,7,2026-01,Troca,0–7d
IN-3955312,e600af68-8d30-4beb-978b-cd96777751c2,Devolução,2026-05-04,2026-05-07,2026-05-11,7,2026-05,Devolução,0–7d
IN-3974362,d7fb9ab7-e011-45d2-ab49-49555e0becc7,Devolução,2026-05-10,2026-05-16,2026-05-17,7,2026-05,Devolução,0–7d
IN-4041305,7c860c66-10f8-4727-b38b-7736d11f484a,Troca,2026-06-02,2026-06-09,2026-06-09,7,2026-06,Troca,0–7d
IN-2812005,a05c2d3f-5963-4131-91b1-46d1a1be5e74,Troca,2025-09-09,2025-09-16,2025-09-16,7,2025-09,Troca,0–7d
IN-3005706,605cf85d-c599-4b88-9a76-04d70ef1c828,Troca,2025-10-21,2025-10-24,2025-10-28,7,2025-10,Troca,0–7d
IN-3039294,6ec29c2d-fac1-4cb0-b87e-6d0f32a6a1fa,Troca,2025-10-30,2025-11-06,2025-11-06,7,2025-10,Troca,0–7d
IN-3068210,269fe54a-d7e5-49db-a68b-bf5155cdf58d,Troca,2025-11-05,2025-11-12,2025-11-12,7,2025-11,Troca,0–7d
IN-3209838,ae84eb7e-9cbf-4c61-a58f-ed583cd27824,Troca,2025-11-25,2025-12-01,2025-12-02,7,2025-11,Troca,0–7d
IN-3243663,68f2fc13-6f61-41d6-92cd-27707e1b38ed,Troca,2025-11-28,2025-12-03,2025-12-05,7,2025-11,Troca,0–7d
IN-3735621,4d31f42e-6355-4d96-93e5-0f3b4d729747,Devolução,2026-03-10,2026-03-16,2026-03-17,7,2026-03,Devolução,0–7d
IN-3879138,97b99cea-0edd-4108-89d9-be7b2aee7fb1,Troca,2026-04-08,2026-04-14,2026-04-15,7,2026-04,Troca,0–7d
IN-3908527,ed6b1c1f-fd45-4cc3-8924-3d68c45e8aa6,Troca,2026-04-17,2026-04-23,2026-04-24,7,2026-04,Troca,0–7d
IN-3210537,ed300914-a278-4a00-942c-239f1f715688,Troca,2025-11-25,,2025-12-02,7,2025-11,Troca,0–7d
IN-3585053,48326a7d-0470-491a-b258-abf1078ded18,Troca,2026-01-29,2026-02-02,2026-02-05,7,2026-01,Troca,0–7d
IN-3601074,fe7b08b9-f60c-49ce-b01d-df460eb54066,Troca,2026-02-02,2026-02-09,2026-02-09,7,2026-02,Troca,0–7d
IN-3639548,cc944e98-fd61-4278-acbd-e777dbb9d6d9,Troca,2026-02-13,2026-02-19,2026-02-20,7,2026-02,Troca,0–7d
IN-2892717,89b03015-7ef8-49f3-b1d5-7d485d56dd30,Troca,2025-09-29,2025-10-03,2025-10-06,7,2025-09,Troca,0–7d
IN-3007693,604e9157-5d5a-4497-94af-2de27d29f0bd,Troca,2025-10-22,2025-10-28,2025-10-29,7,2025-10,Troca,0–7d
IN-3041637,a582ed52-fc96-4c5e-977d-e17eccf0178b,Devolução,2025-10-30,2025-11-06,2025-11-06,7,2025-10,Devolução,0–7d
IN-3070081,26ef61db-b9e5-4114-8c31-cc711bc98ed0,Troca,2025-11-05,2025-11-10,2025-11-12,7,2025-11,Troca,0–7d
IN-3143318-SN,ee5ee6fd-f8b3-451b-a173-eb57207a11b2,Troca,2025-11-15,2025-11-21,2025-11-22,7,2025-11,Troca,0–7d
IN-3225918-SN,fae5ddbb-8c0c-4b46-9b77-8419de22a28b,Troca,2025-11-27,2025-12-03,2025-12-04,7,2025-11,Troca,0–7d
IN-3700498,a8adeb0f-f1ac-4372-80ad-509a0d60e760,Troca,2026-03-02,2026-03-06,2026-03-09,7,2026-03,Troca,0–7d
IN-3729843,c244c7b7-fa69-4999-9572-0070d5a3fafe,Troca,2026-03-08,2026-03-14,2026-03-15,7,2026-03,Troca,0–7d
IN-3881164,c46256d0-7e66-45eb-ba29-7375992b20ce,Devolução,2026-04-09,2026-04-16,2026-04-16,7,2026-04,Devolução,0–7d
IN-3994472,cab239d9-a4ec-41e8-9a75-f0b379741b54,Troca,2026-05-17,2026-05-21,2026-05-24,7,2026-05,Troca,0–7d
IN-3002171,c31ba077-cbd5-4c2c-bffb-9ef23ce54114,Troca,2025-10-20,2025-10-24,2025-10-27,7,2025-10,Troca,0–7d
IN-2892111,0c5c1f92-9b3b-43a4-9287-27e943d3b1f0,Troca,2025-09-29,2025-10-06,2025-10-06,7,2025-09,Troca,0–7d
IN-3107099,f7154895-1ea4-4130-a1ec-4ebe47f6e91a,Devolução,2025-11-10,2025-11-16,2025-11-17,7,2025-11,Devolução,0–7d
IN-3493442,010dde2b-43c7-4426-885c-31d659e5219d,Troca,2026-01-06,2026-01-12,2026-01-13,7,2026-01,Troca,0–7d
IN-3739189,7b4db2f8-ae6b-4b37-a078-150a6e6a6803,Troca,2026-03-10,2026-03-16,2026-03-17,7,2026-03,Troca,0–7d
IN-3765564,0d7e91c0-866f-4a80-8b7d-8e69595049a0,Troca,2026-03-15,2026-03-19,2026-03-22,7,2026-03,Troca,0–7d
IN-3843902,d6a89318-c26b-44e4-9adc-baf059c6f10d,Devolução,2026-03-30,2026-04-06,2026-04-06,7,2026-03,Devolução,0–7d
IN-4080037,766bafd9-5292-4532-a468-2e93f47fddd7,Troca,2026-06-15,2026-06-22,2026-06-22,7,2026-06,Troca,0–7d
IN-2690435,ae3a77b5-936b-42ca-8b4e-cc98d8f4d46d,Troca,2025-08-09,2025-08-11,2025-08-16,7,2025-08,Troca,0–7d
IN-2842544,4d8672b1-b7b6-4697-a95a-5e5b6246678c,Troca,2025-09-16,2025-09-22,2025-09-23,7,2025-09,Troca,0–7d
IN-3710064,325b603c-fce3-4aae-9334-9a7525da935c,Troca,2026-03-04,2026-03-09,2026-03-11,7,2026-03,Troca,0–7d
IN-3816498,01d90d70-00b5-478b-aa1e-fc634d860e32,Troca,2026-03-25,2026-03-30,2026-04-01,7,2026-03,Troca,0–7d
IN-3822979,1755a4c1-9ef3-4a91-9931-f661cb58401f,Troca,2026-03-26,2026-03-30,2026-04-02,7,2026-03,Troca,0–7d
IN-3334334,faa4c57e-0fec-41e3-ad16-89f28a4bdcbc,Troca,2025-12-05,2025-12-10,2025-12-12,7,2025-12,Troca,0–7d
IN-3228679,6a4c7e3c-0cbe-4908-b605-15a11e1f44f1,Troca,2025-11-27,2025-12-02,2025-12-04,7,2025-11,Troca,0–7d
IN-3871648,48d277b9-fe4d-41da-bde6-f8a731b25a5a,Devolução,2026-04-07,2026-04-13,2026-04-14,7,2026-04,Devolução,0–7d
IN-3883061,74bc3ffb-b7f6-437a-bb02-9fdc3718c3b0,Troca,2026-04-09,2026-04-18,2026-04-16,7,2026-04,Troca,0–7d
IN-2909984,2c8287f4-4751-45c7-9f07-7685bc91289f,Troca,2025-10-04,2025-10-09,2025-10-11,7,2025-10,Troca,0–7d
IN-3490850,ed888568-f21f-416f-a651-bcaf3ed6c462,Sem Reembolso,2026-01-06,2026-01-12,2026-01-13,7,2026-01,Sem reembolso,0–7d
IN-3520577,4d543f7e-7c2e-43da-81d6-b1a29a381c4f,Troca,2026-01-10,2026-01-16,2026-01-17,7,2026-01,Troca,0–7d
IN-3900019,e9ab393e-c2ab-459b-9601-9c870141c747,Devolução,2026-04-14,2026-04-17,2026-04-21,7,2026-04,Devolução,0–7d
IN-4088051,985e57b5-b51f-4fb0-a1ad-ce5cda27c519,Troca,2026-06-19,2026-06-25,2026-06-26,7,2026-06,Troca,0–7d
IN-3468484,15846955-984c-415f-9e57-2cdad53263c4,Troca,2025-12-30,2026-01-05,2026-01-06,7,2025-12,Troca,0–7d
IN-2986670,09dd163c-68f1-4131-9fc6-a4f308cb0465,Troca,2025-10-16,2025-10-17,2025-10-23,7,2025-10,Troca,0–7d
IN-3177732,26549a7e-813b-49b6-b561-cf7a55fc6749,Troca,2025-11-21,2025-11-25,2025-11-28,7,2025-11,Troca,0–7d
IN-3524961,c4268ff7-4c65-467c-a283-18d9d440bd3b,Troca,2026-01-11,2026-01-13,2026-01-18,7,2026-01,Troca,0–7d
IN-3637557,91d79362-afb5-40c4-86ed-4a2b6525803c,Troca,2026-02-12,2026-02-19,2026-02-19,7,2026-02,Troca,0–7d
IN-3724570,17682fbd-ac73-4633-80a9-f6b6090d736a,Troca,2026-03-07,2026-03-13,2026-03-14,7,2026-03,Troca,0–7d
IN-3773663,ece9f5e7-6d44-4c71-8fdb-4f7478f69da4,Troca,2026-03-16,2026-03-21,2026-03-23,7,2026-03,Troca,0–7d
IN-3924730,d29bf3f7-4481-46a8-b64e-eb9d10148a9d,Troca,2026-04-22,2026-04-28,2026-04-29,7,2026-04,Troca,0–7d
IN-4004398-SN,df2a92d0-90c7-4e4a-87ee-1139665f9f0c,Troca,2026-05-21,2026-05-27,2026-05-28,7,2026-05,Troca,0–7d
IN-2699102,6d280f5e-3bb1-430a-8405-7856dcb4348e,Troca,2025-08-11,2025-08-18,2025-08-18,7,2025-08,Troca,0–7d
IN-2997530,f452cdd4-2779-4031-b707-551ebbe959ea,Troca,2025-10-19,2025-10-27,2025-10-26,7,2025-10,Troca,0–7d
IN-3470052,8c3b3b86-9c72-4879-bce9-2209b608b8d4,Devolução,2025-12-31,2026-01-06,2026-01-07,7,2025-12,Devolução,0–7d
IN-3612719,5696442c-e764-4d29-bdd3-e9f856d2c055,Troca,2026-02-05,2026-02-11,2026-02-12,7,2026-02,Troca,0–7d
IN-3614137-SN,288e5265-cf58-4685-a7f9-a64b04d4282d,Troca,2026-02-06,2026-02-13,2026-02-13,7,2026-02,Troca,0–7d
IN-3703307,e30a2909-9627-4e95-9089-2f6eba1ef258,Troca,2026-03-03,2026-03-06,2026-03-10,7,2026-03,Troca,0–7d
IN-3344528-SN,976553d4-bb93-431d-8d41-7c1d9d941395,Troca,2025-12-07,2025-12-12,2025-12-14,7,2025-12,Troca,0–7d
IN-3625313,b43ba51c-1b81-4a82-8802-60add5fe47d0,Troca,2026-02-09,2026-02-13,2026-02-16,7,2026-02,Troca,0–7d
IN-3722761,9e806e93-46eb-4b71-80a9-8ae80a95c43d,Troca,2026-03-07,2026-03-11,2026-03-14,7,2026-03,Troca,0–7d
IN-4110316,7d719d53-f426-42b3-b373-23a483b3a0d6,Troca,2026-06-29,2026-07-06,2026-07-06,7,2026-06,Troca,0–7d
IN-2680002-SN,195ad850-df91-4f87-b914-18e8dbd7dbf8,Troca,2025-08-08,2025-08-14,2025-08-15,7,2025-08,Troca,0–7d
IN-3135654,208fda46-fe16-4484-b892-6503a604af53,Troca,2025-11-14,2025-11-21,2025-11-21,7,2025-11,Troca,0–7d
IN-3138116,0dd919db-47b1-4f83-9ede-7d9942325d4f,Troca,2025-11-14,2025-11-20,2025-11-21,7,2025-11,Troca,0–7d
IN-3180027,cce4d6b2-f666-4b0b-8c28-591f226362fd,Troca,2025-11-21,2025-11-28,2025-11-28,7,2025-11,Troca,0–7d
IN-3364264,9f185945-5762-4d21-b033-37adba1f5ec8,Troca,2025-12-09,2025-12-16,2025-12-16,7,2025-12,Troca,0–7d
IN-3929810,ec133a58-df05-4505-bd6f-2be2fc9a09e4,Sem Reembolso,2026-04-24,2026-04-30,2026-05-01,7,2026-04,Sem reembolso,0–7d
IN-4048566,1da63ebd-3fc5-4f89-a9fd-d67eb342df62,Troca,2026-06-05,2026-06-09,2026-06-12,7,2026-06,Troca,0–7d
IN-2658070-SN,7c8be516-8691-4e52-b96f-69565ca7b5ee,Troca,2025-08-04,2025-08-08,2025-08-11,7,2025-08,Troca,0–7d
IN-3018189,3885885a-a962-4df2-b2d3-06d5f540bbc1,Troca,2025-10-24,2025-10-31,2025-10-31,7,2025-10,Troca,0–7d
IN-3593095,ca7eedb9-4ec9-420c-ba5a-97c2ef3962cc,Troca,2026-01-31,2026-02-06,2026-02-07,7,2026-01,Troca,0–7d
IN-3848195,d53baede-bb59-466b-8bb1-227b1964d640,Troca,2026-03-31,2026-04-02,2026-04-07,7,2026-03,Troca,0–7d
IN-3140231,39c605ba-3c4e-4d1c-bebc-64620b122f00,Troca,2025-11-14,2025-11-19,2025-11-21,7,2025-11,Troca,0–7d
IN-3341859,0b183940-a77b-48f5-866b-4e88b5d3475b,Troca,2025-12-06,2025-12-13,2025-12-13,7,2025-12,Troca,0–7d
IN-3490902,6d300128-1f3f-4079-8f07-875db60aed46,Troca,2026-01-06,2026-01-08,2026-01-13,7,2026-01,Troca,0–7d
IN-3689229,402ccad7-c79a-4d58-8f5d-19f64f34200b,Troca,2026-02-27,2026-03-05,2026-03-06,7,2026-02,Troca,0–7d
IN-3869486,47e7682c-dd82-4edf-a140-f0d1facfcab3,Devolução,2026-04-06,2026-04-09,2026-04-13,7,2026-04,Devolução,0–7d
IN-4155491,ff70f2f9-2f7e-4095-816e-2283d0b4fee1,Troca,2026-07-15,2026-07-20,2026-07-22,7,2026-07,Troca,0–7d
IN-3077610,c6883010-44a1-4671-8762-a24c6d0a07f9,Troca,2025-11-06,2025-11-12,2025-11-13,7,2025-11,Troca,0–7d
IN-3358817-SN,cf7879c0-1226-474e-b45d-c67fffd8184b,Troca,2025-12-09,2025-12-15,2025-12-16,7,2025-12,Troca,0–7d
IN-3410507,bfa77326-4944-474b-afcd-531d511de962,Troca,2025-12-16,2025-12-22,2025-12-23,7,2025-12,Troca,0–7d
IN-3440190,a7d50afb-336c-422c-a75a-7a370bf55ce5,Troca,2025-12-22,2025-12-26,2025-12-29,7,2025-12,Troca,0–7d
IN-3465118-SN,5275eb55-816e-4287-9829-b2ede0d3fbd3,Troca,2025-12-30,2026-01-05,2026-01-06,7,2025-12,Troca,0–7d
IN-4088268,d823fafa-679c-465b-8bfc-a8ac0f28e90d,Troca,2026-06-19,2026-06-25,2026-06-26,7,2026-06,Troca,0–7d
IN-2813925,000e5b33-387d-4584-ab50-825ff56ec10b,Troca,2025-09-09,2025-09-15,2025-09-16,7,2025-09,Troca,0–7d
IN-3141054,008bf97f-9d64-4994-a7ae-ff0edaea3bb2,Troca,2025-11-15,2025-11-21,2025-11-22,7,2025-11,Troca,0–7d
IN-3289613,3f7bb640-9c2d-4ed1-9317-e19cfbea9d34,Sem Reembolso,2025-11-30,2025-12-07,2025-12-07,7,2025-11,Sem reembolso,0–7d
IN-3475065,7737fa55-0936-481b-93f9-a985eb4ad22a,Troca e devolução,2026-01-02,2026-01-06,2026-01-09,7,2026-01,Mista,0–7d
IN-3475296,87474211-4454-486e-bef7-db83d78873ea,Troca,2026-01-02,2026-01-07,2026-01-09,7,2026-01,Troca,0–7d
IN-3609183,6caf32a7-fda0-4d26-94f7-8826cea3ea0f,Troca,2026-02-05,2026-02-09,2026-02-12,7,2026-02,Troca,0–7d
IN-3743586,d046945a-8899-4281-a585-6db34f612f36,Troca,2026-03-11,2026-03-13,2026-03-18,7,2026-03,Troca,0–7d
IN-3892403-SN,5fc8afd3-9afb-4289-b2f6-4cda6ca6ce8e,Devolução,2026-04-12,2026-04-15,2026-04-19,7,2026-04,Devolução,0–7d
IN-4046006,f6e85153-4937-4c02-963d-cf10b77ec500,Troca,2026-06-04,2026-06-10,2026-06-11,7,2026-06,Troca,0–7d
IN-2901837,4d721e9c-b0b7-4139-975b-adce86a1a23d,Troca,2025-10-01,2025-10-07,2025-10-08,7,2025-10,Troca,0–7d
IN-2906308,15b29029-d363-46a7-aa79-24cbd798cdc5,Troca,2025-10-03,2025-10-08,2025-10-10,7,2025-10,Troca,0–7d
IN-3028809,4c2d86cd-ecfb-404a-aeb2-b50806b6fbff,Troca,2025-10-27,2025-11-03,2025-11-03,7,2025-10,Troca,0–7d
IN-3137708,720dd996-b9c0-4413-abdd-a4b6fbf33c93,Troca,2025-11-14,2025-11-20,2025-11-21,7,2025-11,Troca,0–7d
IN-3326789,310a335f-780e-4354-bb2f-c4ddf4571f89,Troca,2025-12-04,2025-12-11,2025-12-11,7,2025-12,Troca,0–7d
IN-3975379,362ea13d-7c40-49df-98e6-ec362eb4e19e,Devolução,2026-05-11,2026-05-14,2026-05-18,7,2026-05,Devolução,0–7d
IN-4110135,900e4d41-7979-4c3c-b369-e171f02d5820,Troca,2026-06-29,2026-07-02,2026-07-06,7,2026-06,Troca,0–7d
IN-3216738,fd90ca78-cc79-4e0c-af84-89256befbe69,Devolução,2025-11-26,2025-12-02,2025-12-03,7,2025-11,Devolução,0–7d
IN-3285672,fbe2d37d-b191-4a2a-b8c4-5f5c0d248131,Troca,2025-11-29,2025-12-06,2025-12-06,7,2025-11,Troca,0–7d
IN-3287036,862229d6-3358-429f-956f-cc63a8fc5195,Troca,2025-11-30,2025-12-05,2025-12-07,7,2025-11,Troca,0–7d
IN-4151968,808b995c-667a-4538-938c-06e0c3b3ef57,Troca,2026-07-13,2026-07-17,2026-07-20,7,2026-07,Troca,0–7d
IN-2870176,7ecd2993-06e7-4a51-843e-228980e18887,Troca,2025-09-22,2025-09-27,2025-09-29,7,2025-09,Troca,0–7d
IN-3228100,3c7bef80-102c-4422-bc94-aaf16ddfca79,Troca,2025-11-27,2025-12-03,2025-12-04,7,2025-11,Troca,0–7d
IN-3465758,3570f9cf-038c-48b5-bd34-b08a25701b55,Troca,2025-12-30,2026-01-06,2026-01-06,7,2025-12,Troca,0–7d
IN-3687981,6c2cf205-b023-4cf3-b26d-ecb3e64a8cd5,Troca,2026-02-27,2026-03-05,2026-03-06,7,2026-02,Troca,0–7d
IN-3877567,8e9e06c8-42b7-405d-b5b6-a9458d6cdc75,Troca,2026-04-08,2026-04-11,2026-04-15,7,2026-04,Troca,0–7d
IN-3986211,633328d3-2922-465b-b3d1-3cf62c527508,Troca,2026-05-15,2026-05-20,2026-05-22,7,2026-05,Troca,0–7d
IN-4130861,c656f322-a952-4459-b7a5-f042278830b4,Troca,2026-07-06,2026-07-10,2026-07-13,7,2026-07,Troca,0–7d
IN-3003854,28b81b47-4c76-4186-a4d3-4acb4ac7ec9e,Devolução,2025-10-21,2025-10-28,2025-10-28,7,2025-10,Devolução,0–7d
IN-3703931,5efbceea-9c5a-4134-8caf-01601913ed93,Troca,2026-03-03,2026-03-10,2026-03-10,7,2026-03,Troca,0–7d
IN-3925943,bf0ed468-b63d-4de5-802c-c35057a91600,Troca,2026-04-22,2026-04-28,2026-04-29,7,2026-04,Troca,0–7d
IN-2800205,ba2494f2-a718-43fd-9906-b0ba014396c8,Troca,2025-09-06,2025-09-10,2025-09-13,7,2025-09,Troca,0–7d
IN-3651207,54b8c9de-5572-49e6-990f-65d4d7985234,Troca,2026-02-17,2026-02-24,2026-02-24,7,2026-02,Troca,0–7d
IN-3869299-ENTR-0726,9d69574c-4644-472f-9cef-7ce4b917ed59,Troca,2026-04-06,2026-04-13,2026-04-13,7,2026-04,Troca,0–7d
IN-3876768,40768c19-0874-4fe9-bda1-e23861619fd6,Troca,2026-04-08,2026-04-13,2026-04-15,7,2026-04,Troca,0–7d
IN-4162666,159a9c22-64f0-444a-8fe1-40bd6e6b5745,Devolução,2026-07-18,2026-07-22,2026-07-25,7,2026-07,Devolução,0–7d
IN-4173929,1e75af71-0585-4f5c-870a-26e2701b360f,Troca,2026-07-22,2026-07-29,2026-07-29,7,2026-07,Troca,0–7d
IN-2656894,a4e2a574-4ec0-4b36-ae87-5c9af8ac4c1f,Troca,2025-08-03,2025-08-08,2025-08-10,7,2025-08,Troca,0–7d
IN-3181963,e2a447fa-cdc9-4054-b802-d4aa99d97fa9,Troca,2025-11-21,2025-11-25,2025-11-28,7,2025-11,Troca,0–7d
IN-3701370,924ddf23-e101-4b7a-9dc6-4334b38a6de6,Troca,2026-03-02,2026-03-06,2026-03-09,7,2026-03,Troca,0–7d
IN-3736456,f6d75d4e-f589-4cab-9109-af450bae62b3,Troca,2026-03-10,2026-03-17,2026-03-17,7,2026-03,Troca,0–7d
IN-4051501,6fd10938-dd9d-4bd5-9213-6248bf8e49a6,Troca,2026-06-06,2026-06-12,2026-06-13,7,2026-06,Troca,0–7d
IN-3144854,27e883fe-5622-41f7-a7e2-9db83b14fe5e,Troca,2025-11-15,2025-11-20,2025-11-22,7,2025-11,Troca,0–7d
IN-3168755,20d7b6ef-bc4d-4fbc-a0f9-9217d31efb61,Troca,2025-11-19,2025-11-25,2025-11-26,7,2025-11,Troca,0–7d
IN-3348681,43d76778-aa5d-4311-acf0-9560837ea092,Troca,2025-12-07,2025-12-13,2025-12-14,7,2025-12,Troca,0–7d
IN-3468610,e83eae65-8848-422a-9fc5-990788403890,Troca,2025-12-30,2026-01-05,2026-01-06,7,2025-12,Troca,0–7d
IN-3630562,ea79933e-efbc-4414-aa12-4743bc005ffc,Troca,2026-02-11,2026-02-16,2026-02-18,7,2026-02,Troca,0–7d
IN-3646397-SN,03209ca8-66f1-4a99-b19d-bc9583d22cc2,Troca,2026-02-15,2026-02-20,2026-02-22,7,2026-02,Troca,0–7d
IN-2855795,c3a46cd0-d57d-4d14-9b20-ef0363e255a9,Troca,2025-09-18,2025-09-23,2025-09-25,7,2025-09,Troca,0–7d
IN-3887312,e71968bd-8252-449b-9d4d-9e188c0d0e56,Troca,2026-04-10,2026-04-14,2026-04-17,7,2026-04,Troca,0–7d
IN-3042841,4c6126ca-79b1-49cb-ab09-a440664743e9,Troca,2025-10-30,2025-11-05,2025-11-06,7,2025-10,Troca,0–7d
IN-3995811,a0842ec3-e08e-41ce-9ca7-1d2840b59243,Troca,2026-05-18,2026-05-22,2026-05-25,7,2026-05,Troca,0–7d
IN-3775531,b8eecad0-bb24-48bd-8576-1de104a7396a,Troca,2026-03-16,2026-03-21,2026-03-23,7,2026-03,Troca,0–7d
IN-3956015-SN,e9626bcb-aab5-40ff-b7f9-018adf380026,Devolução,2026-05-04,2026-05-11,2026-05-11,7,2026-05,Devolução,0–7d
IN-4056746,a0a09b0c-c3da-4b50-90ab-60f263c22a38,Troca,2026-06-07,2026-06-10,2026-06-14,7,2026-06,Troca,0–7d
IN-4117813,0681d869-cf8d-486f-a5ee-e3a96f8a9a71,Troca,2026-07-01,2026-07-08,2026-07-08,7,2026-07,Troca,0–7d
IN-4172554,31b01342-04df-44fd-a75d-84407608a963,Troca,2026-07-22,2026-07-28,2026-07-29,7,2026-07,Troca,0–7d
IN-2859558,62015174-afb0-4e37-91ed-e012518a972c,Troca,2025-09-19,2025-09-25,2025-09-26,7,2025-09,Troca,0–7d
IN-2999694,3b4e9a0b-3fb7-41fe-bcfa-d3b4284a6477,Troca,2025-10-20,2025-10-25,2025-10-27,7,2025-10,Troca,0–7d
IN-3097364,11cbefd7-4b41-4145-a61a-b13861740848,Troca,2025-11-09,2025-11-15,2025-11-16,7,2025-11,Troca,0–7d
IN-3109008,7324e6d8-7941-40a3-a18e-8f09697ef60a,Troca,2025-11-11,2025-11-17,2025-11-18,7,2025-11,Troca,0–7d
IN-3123941,8131fe4d-4762-4b8a-893c-4855e3e53a25,Troca,2025-11-12,2025-11-18,2025-11-19,7,2025-11,Troca,0–7d
IN-3446257,cf225d07-44d2-41b2-b9c9-0186acca1647,Troca,2025-12-24,2025-12-30,2025-12-31,7,2025-12,Troca,0–7d
IN-3461881,2bce2f24-3dce-4199-a93f-b5b47c681f7f,Troca,2025-12-29,2026-01-05,2026-01-05,7,2025-12,Troca,0–7d
IN-3862663,1ff03b5f-e38a-4f01-85fe-c36f13c26f76,Troca,2026-04-04,2026-04-09,2026-04-11,7,2026-04,Troca,0–7d
IN-4109519,c034b76a-2765-4c83-88f3-ff996c745333,Troca,2026-06-28,2026-07-02,2026-07-05,7,2026-06,Troca,0–7d
IN-4124047,16cfecac-4625-41f4-b976-a7aba7071012,Troca,2026-07-04,2026-07-10,2026-07-11,7,2026-07,Troca,0–7d
IN-3380628,4451b3c1-3ce5-4915-8adf-9471ff9efd5a,Troca,2025-12-12,2025-12-19,2025-12-19,7,2025-12,Troca,0–7d
IN-3531441,52720e0a-1793-41fd-9d3e-40a833e99e83,Troca,2026-01-13,2026-01-16,2026-01-20,7,2026-01,Troca,0–7d
IN-3714644,f563c589-77c3-4c63-aafa-41d7b15f1974,Troca,2026-03-05,2026-03-10,2026-03-12,7,2026-03,Troca,0–7d
IN-3853544,a2412219-26f5-4cdd-8feb-588748252300,Troca,2026-04-01,2026-04-07,2026-04-08,7,2026-04,Troca,0–7d
IN-4119191,71af49df-f9f0-41b2-bc6a-5b89180968d4,Troca,2026-07-02,2026-07-06,2026-07-09,7,2026-07,Troca,0–7d
IN-2696029-SN,9e2ccece-5917-49bb-b47b-d0b0fe0d5e1f,Troca,2025-08-11,2025-08-18,2025-08-18,7,2025-08,Troca,0–7d
IN-3144667,47aee775-3f74-43b1-858e-9fc2e8417c89,Troca,2025-11-15,2025-11-21,2025-11-22,7,2025-11,Troca,0–7d
IN-3224548-SN,ff0bc0c8-809e-4ffd-a842-9f6f7a05d564,Troca,2025-11-27,2025-12-02,2025-12-04,7,2025-11,Troca,0–7d
IN-3307108,2368a3ea-3a95-44ce-874b-471d7f7b6c5b,Troca,2025-12-01,2025-12-08,2025-12-08,7,2025-12,Troca,0–7d
IN-3841480,05e6d1f7-b61d-4107-a095-6082468aa461,Troca,2026-03-30,2026-04-06,2026-04-06,7,2026-03,Troca,0–7d
IN-3955262,d2b636ab-ad44-4496-a18a-94ff8ddcee93,Devolução,2026-05-04,2026-05-08,2026-05-11,7,2026-05,Devolução,0–7d
IN-4153840,540a0e57-693d-4e7e-a914-5c9af0847cd9,Devolução,2026-07-14,2026-07-17,2026-07-21,7,2026-07,Devolução,0–7d
IN-3428662,756f11b8-0d45-4447-8903-dad4ea31e91f,Troca,2025-12-19,2025-12-26,2025-12-26,7,2025-12,Troca,0–7d
IN-3676790,b91ed63a-ca0f-4354-aed5-192a8ac31157,Troca,2026-02-24,2026-02-27,2026-03-03,7,2026-02,Troca,0–7d
IN-3847071,3123b2fc-01f7-444d-a609-2b5962e4f0fd,Devolução,2026-03-31,2026-04-07,2026-04-07,7,2026-03,Devolução,0–7d
IN-3945678,139f2535-4d6e-4019-bcfe-083de22fc707,Troca,2026-04-30,2026-05-06,2026-05-07,7,2026-04,Troca,0–7d
IN-2858304,c25e6e8d-1b3a-4f52-8423-543292a77fff,Troca,2025-09-19,2025-09-24,2025-09-26,7,2025-09,Troca,0–7d
IN-2894329,b61ba00e-d300-4642-9bbe-f8b9049d3c84,Troca,2025-09-29,2025-10-02,2025-10-06,7,2025-09,Troca,0–7d
IN-3101586,42c79b7f-f245-4fa6-82bb-316b43b0c57a,Troca,2025-11-09,2025-11-16,2025-11-16,7,2025-11,Troca,0–7d
IN-3316204-SN,217cfbaa-4574-48a3-afa8-d7f8e15f5aff,Troca,2025-12-02,2025-12-08,2025-12-09,7,2025-12,Troca,0–7d
IN-3794344,d2a006a7-fdca-4268-8be8-1ff699bad76e,Troca,2026-03-20,2026-03-27,2026-03-27,7,2026-03,Troca,0–7d
IN-3843208,a9f7d73e-5db1-44c4-b0f9-9439db98b4eb,Devolução,2026-03-30,2026-03-31,2026-04-06,7,2026-03,Devolução,0–7d
